13594,Robert Stephenson,Reds,3,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
13684,John Gant,Braves,5,6,6,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
13796,Tyler Wagner,Diamondbacks,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
13849,Jon Moscot,Reds,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
13942,Brent Suter,Brewers,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
14099,Cesar Vargas,Padres,3,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
14444,Hyun-Jin Ryu,Dodgers,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
14697,Severino Gonzalez,Phillies,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
14843,Michael Lorenzen,Reds,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
15038,German Marquez,Rockies,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
15094,Rob Zastryzny,Cubs,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
15179,Daniel Wright,Reds,2,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
15232,Cody Reed,Reds,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
15463,Jose De Leon,Dodgers,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
15514,Kendall Graveman,Athletics,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
16980,Daniel Mengden,Athletics,2,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
17432,Jeff Hoffman,Rockies,5,6,6,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
